beta,alpha,tau,seed,rep,community_id,community_size,degree_opinion_corr
1.0,0.5,3.0,9854801425669976514,18,2,283,0.7450976976799144
1.0,0.5,3.0,15737886159027324703,19,1,238,0.7724442630500694
1.0,0.5,3.0,15737886159027324703,19,2,364,0.8001266493211132
1.0,0.5,3.0,3174154746976377187,20,1,197,0.7605368682089805
1.0,0.5,3.0,3174154746976377187,20,2,183,0.8183309995648944
1.0,0.5,3.0,3174154746976377187,20,3,194,0.8547722592746615
1.0,0.5,3.0,9052829654872758611,21,1,283,0.7470573621628332
1.0,0.5,3.0,9052829654872758611,21,2,325,0.6630108358543885
1.0,0.5,3.0,14949139631922734916,22,1,339,0.7878831121592045
1.0,0.5,3.0,14949139631922734916,22,2,282,0.7608905620448273
1.0,0.5,3.0,2381748740230166778,23,1,300,0.7790487683260465
1.0,0.5,3.0,2381748740230166778,23,2,328,0.7841735158573598
1.0,0.5,3.0,8262304412158858753,24,1,215,0.7511149389016406
1.0,0.5,3.0,8262304412158858753,24,2,404,0.8453080244597623
1.0,0.5,3.0,14141967624242764712,25,1,276,0.7350383594805602
1.0,0.5,3.0,14141967624242764712,25,2,330,0.7899349617301199
1.0,0.5,3.0,1576957881747560615,26,1,325,0.7789847550712978
1.0,0.5,3.0,1576957881747560615,26,2,294,0.7580301166371476
1.0,0.5,3.0,7453839636502059741,27,1,303,0.7691364365577256
1.0,0.5,3.0,7453839636502059741,27,2,297,0.800325400807544
1.0,0.5,3.0,13333736980138281574,28,1,274,0.7561663839187693
1.0,0.5,3.0,13333736980138281574,28,2,348,0.7664595746456083
1.0,0.5,3.0,789845405016266014,29,1,299,0.8195436023199687
1.0,0.5,3.0,789845405016266014,29,2,290,0.7880312345790335
1.0,0.5,3.0,6668294472794700353,30,1,323,0.8352879748158928
1.0,0.5,3.0,6668294472794700353,30,2,273,0.8001059314150971
1.0,1.0,0.0,13334830870597797706,1,1,493,0.9046362444291799
1.0,1.0,0.0,13334830870597797706,1,2,341,0.9103803339748792
1.0,1.0,0.0,770851643228722888,2,1,470,0.9108814992086636
1.0,1.0,0.0,770851643228722888,2,2,373,0.9191370475601399
1.0,1.0,0.0,6651126334101812405,3,1,426,0.9338658441735699
1.0,1.0,0.0,6651126334101812405,3,2,375,0.9351250327516849
1.0,1.0,0.0,12535781047657787865,4,1,526,0.9342390543668007
1.0,1.0,0.0,12535781047657787865,4,2,309,0.9099585244219291
1.0,1.0,0.0,18415441244674650628,5,1,315,0.8886143083035752
1.0,1.0,0.0,18415441244674650628,5,2,492,0.9202887963820009
1.0,1.0,0.0,5853964291023194398,6,1,382,0.9120000894519
1.0,1.0,0.0,5853964291023194398,6,2,434,0.9182062737512399
1.0,1.0,0.0,11732963840465246099,7,1,501,0.9225041950104077
1.0,1.0,0.0,11732963840465246099,7,2,339,0.882754789475938
1.0,1.0,0.0,17620125930159990171,8,1,450,0.8530527364689814
1.0,1.0,0.0,17620125930159990171,8,2,361,0.9358116901764157
1.0,1.0,0.0,5051483669680378647,9,1,413,0.9184990779703646
1.0,1.0,0.0,5051483669680378647,9,2,418,0.8960406351352259
1.0,1.0,0.0,10932374999745860269,10,1,321,0.9180088808964201
1.0,1.0,0.0,10932374999745860269,10,2,514,0.9063887806868163
1.0,1.0,0.0,16821400458855357992,11,1,395,0.9317337362461922
1.0,1.0,0.0,16821400458855357992,11,2,431,0.896471531558452
1.0,1.0,0.0,4256169862699239788,12,1,325,0.9336062724246996
1.0,1.0,0.0,4256169862699239788,12,2,498,0.9389461582204826
1.0,1.0,0.0,10135784021961635289,13,1,443,0.909387516452204
1.0,1.0,0.0,10135784021961635289,13,2,380,0.9210653819433967
1.0,1.0,0.0,16014169831314221035,14,1,461,0.9367770778715797
1.0,1.0,0.0,16014169831314221035,14,2,358,0.9223162510845896
1.0,1.0,0.0,3458065901079915646,15,1,491,0.9164023715131167
1.0,1.0,0.0,3458065901079915646,15,2,327,0.9188349970568354
1.0,1.0,0.0,9341752314258557006,16,1,437,0.9315704141438991
1.0,1.0,0.0,9341752314258557006,16,2,386,0.9371741734755363
1.0,1.0,0.0,15223884228448196736,17,1,432,0.9097499374156359
1.0,1.0,0.0,15223884228448196736,17,2,391,0.9006683606980957
1.0,1.0,0.0,2650909664519863698,18,1,336,0.8842004237213772
1.0,1.0,0.0,2650909664519863698,18,2,211,0.8854452359413291
1.0,1.0,0.0,2650909664519863698,18,3,279,0.9204731451789112
1.0,1.0,0.0,8533994397877211887,19,1,433,0.8885172058594529
1.0,1.0,0.0,8533994397877211887,19,2,395,0.907884715857302
1.0,1.0,0.0,14417007059535815987,20,1,352,0.9076941626867457
1.0,1.0,0.0,14417007059535815987,20,2,244,0.9120445084697251
1.0,1.0,0.0,14417007059535815987,20,3,224,0.8917269697291874
1.0,1.0,0.0,1848937893722645795,21,1,397,0.9235695292226254
1.0,1.0,0.0,1848937893722645795,21,2,440,0.9093728627495353
1.0,1.0,0.0,7745247870772622100,22,1,333,0.925534030310629
1.0,1.0,0.0,7745247870772622100,22,2,497,0.9085133501278333
1.0,1.0,0.0,13624601052789605578,23,1,412,0.9186515275742543
1.0,1.0,0.0,13624601052789605578,23,2,400,0.9394708739927414
1.0,1.0,0.0,1058412651008745937,24,1,491,0.9303285157340723
1.0,1.0,0.0,1058412651008745937,24,2,342,0.9285355871049651
1.0,1.0,0.0,6938075863092651896,25,1,467,0.9186114308227832
1.0,1.0,0.0,6938075863092651896,25,2,350,0.905193859273535
1.0,1.0,0.0,12819810194306999415,26,1,506,0.9179337461887467
1.0,1.0,0.0,12819810194306999415,26,2,317,0.9197349097953428
1.0,1.0,0.0,249947875351946925,27,1,528,0.9412761557273004
1.0,1.0,0.0,249947875351946925,27,2,293,0.9360317449175494
1.0,1.0,0.0,6129845218988168758,28,1,353,0.9122687562603818
1.0,1.0,0.0,6129845218988168758,28,2,492,0.929921243704392
1.0,1.0,0.0,12032697717575704814,29,1,472,0.9313350959039545
1.0,1.0,0.0,12032697717575704814,29,2,342,0.9198991362803491
1.0,1.0,0.0,17911146785354139153,30,1,446,0.9268854283832024
1.0,1.0,0.0,17911146785354139153,30,2,380,0.9002598020053826
1.0,1.0,1.0,13610023585814390648,1,1,292,0.9039990613957104
1.0,1.0,1.0,13610023585814390648,1,2,395,0.890689557973154
1.0,1.0,1.0,1046044358445315830,2,1,340,0.9148974797671107
1.0,1.0,1.0,1046044358445315830,2,2,331,0.9051258489061358
1.0,1.0,1.0,6926319049318405347,3,1,380,0.9274816795074606
1.0,1.0,1.0,6926319049318405347,3,2,294,0.9230167577479104
1.0,1.0,1.0,12810973762874380807,4,1,272,0.9151733374061671
1.0,1.0,1.0,12810973762874380807,4,2,385,0.933714360417305
1.0,1.0,1.0,243889886181691954,5,1,318,0.9218915388913047
1.0,1.0,1.0,243889886181691954,5,2,323,0.888848066592049
1.0,1.0,1.0,6129157006239787340,6,1,377,0.9265753886875397
1.0,1.0,1.0,6129157006239787340,6,2,288,0.8977972973323045
1.0,1.0,1.0,12008156555681839041,7,1,309,0.9465332696442426
1.0,1.0,1.0,12008156555681839041,7,2,352,0.9212840899022414
1.0,1.0,1.0,17895318645376583113,8,1,429,0.9115060865676052
1.0,1.0,1.0,17895318645376583113,8,2,219,0.828590130057084
1.0,1.0,1.0,5326676384896971589,9,1,390,0.9242821315756641
1.0,1.0,1.0,5326676384896971589,9,2,268,0.8967450383897574
1.0,1.0,1.0,11207567714962453211,10,1,316,0.9326876489191263
1.0,1.0,1.0,11207567714962453211,10,2,343,0.8853978737083498
1.0,1.0,1.0,17096593174071950934,11,1,327,0.937022694015963
1.0,1.0,1.0,17096593174071950934,11,2,344,0.8997057461176727
1.0,1.0,1.0,4531362577915832730,12,1,313,0.9041518343836679
1.0,1.0,1.0,4531362577915832730,12,2,335,0.9225479779474306
1.0,1.0,1.0,10410976737178228231,13,1,410,0.9219832843136656
1.0,1.0,1.0,10410976737178228231,13,2,247,0.9155606691547074
1.0,1.0,1.0,16289362546530813977,14,1,333,0.9029488061049311
1.0,1.0,1.0,16289362546530813977,14,2,334,0.9168955796836563
1.0,1.0,1.0,3733258616296508588,15,1,269,0.8973690141968381
1.0,1.0,1.0,3733258616296508588,15,2,383,0.9266025713966475
1.0,1.0,1.0,9616945029475149948,16,1,355,0.9059542477774035
1.0,1.0,1.0,9616945029475149948,16,2,330,0.9039498782579772
1.0,1.0,1.0,15499076943664789678,17,1,297,0.9169073690075008
1.0,1.0,1.0,15499076943664789678,17,2,368,0.8971200347545523
1.0,1.0,1.0,2926102379736456640,18,1,319,0.9166950401300374
1.0,1.0,1.0,2926102379736456640,18,2,335,0.9162800298995554
1.0,1.0,1.0,8809187113093804829,19,1,333,0.9089128993369437
1.0,1.0,1.0,8809187113093804829,19,2,328,0.9069814673021145
1.0,1.0,1.0,14692199774752408929,20,1,368,0.9005425598573795
1.0,1.0,1.0,14692199774752408929,20,2,297,0.9243183623828892
1.0,1.0,1.0,2124130608939238737,21,1,356,0.902048585504599
1.0,1.0,1.0,2124130608939238737,21,2,314,0.9060241486876202
1.0,1.0,1.0,8020440585989215042,22,1,332,0.9054581840920138
1.0,1.0,1.0,8020440585989215042,22,2,321,0.9195591831987988
1.0,1.0,1.0,13899793768006198520,23,1,354,0.9256466804701206
1.0,1.0,1.0,13899793768006198520,23,2,341,0.9098175493872344
1.0,1.0,1.0,1333605366225338879,24,1,321,0.9005662651161648
1.0,1.0,1.0,1333605366225338879,24,2,334,0.899565811779532
1.0,1.0,1.0,7213268578309244838,25,1,663,0.8655319487161658
1.0,1.0,1.0,13095002909523592357,26,1,339,0.8592968817598866
1.0,1.0,1.0,13095002909523592357,26,2,328,0.9215356952184858
1.0,1.0,1.0,525140590568539867,27,1,401,0.8992008533778963
1.0,1.0,1.0,525140590568539867,27,2,267,0.8919611645104529
1.0,1.0,1.0,6405037934204761700,28,1,343,0.933151197941395
1.0,1.0,1.0,6405037934204761700,28,2,337,0.8772727110506517
1.0,1.0,1.0,12307890432792297756,29,1,344,0.8898953668475754
1.0,1.0,1.0,12307890432792297756,29,2,304,0.8941763122536064
1.0,1.0,1.0,18186339500570732095,30,1,377,0.9142987583980114
1.0,1.0,1.0,18186339500570732095,30,2,286,0.907879113920393
1.0,1.0,3.0,3540095715506684671,1,1,281,0.8845942029392699
1.0,1.0,3.0,3540095715506684671,1,2,319,0.9260326812459417
1.0,1.0,3.0,9422860561847161469,2,1,265,0.9208171112438497
1.0,1.0,3.0,9422860561847161469,2,2,278,0.877226692716616
1.0,1.0,3.0,15303135252720250986,3,1,574,0.8632268532336707
1.0,1.0,3.0,2741045892566674830,4,1,336,0.9115164316716645
1.0,1.0,3.0,2741045892566674830,4,2,235,0.9008126866327129
1.0,1.0,3.0,8620706089583537593,5,1,293,0.9066923741266277
1.0,1.0,3.0,8620706089583537593,5,2,281,0.9417511179932435
1.0,1.0,3.0,14505973209641632979,6,1,341,0.9279037814632072
1.0,1.0,3.0,14505973209641632979,6,2,244,0.9068793927092781
1.0,1.0,3.0,1938228685374133064,7,1,351,0.8653812952267329
1.0,1.0,3.0,1938228685374133064,7,2,231,0.8898996038656894
1.0,1.0,3.0,7825390775068877136,8,1,292,0.9089381372037717
1.0,1.0,3.0,7825390775068877136,8,2,261,0.898054782086489
1.0,1.0,3.0,13703492588298817228,9,1,342,0.9069951796064646
1.0,1.0,3.0,13703492588298817228,9,2,226,0.8818049062936804
1.0,1.0,3.0,1137639844654747234,10,1,319,0.9049485018535106
1.0,1.0,3.0,1137639844654747234,10,2,252,0.907799846238682
1.0,1.0,3.0,7026665303764244957,11,1,222,0.8709327867081953
1.0,1.0,3.0,7026665303764244957,11,2,356,0.8765344062216667
1.0,1.0,3.0,12908178781317678369,12,1,292,0.894995969771802
1.0,1.0,3.0,12908178781317678369,12,2,295,0.8760868334906436
1.0,1.0,3.0,341048866870522254,13,1,325,0.9050272321135509
1.0,1.0,3.0,341048866870522254,13,2,265,0.9229334621777922
1.0,1.0,3.0,6219434676223108000,14,1,326,0.9038701535247656
1.0,1.0,3.0,6219434676223108000,14,2,234,0.8876494195426249
1.0,1.0,3.0,12110074819698354227,15,1,252,0.8998279738983759
1.0,1.0,3.0,12110074819698354227,15,2,298,0.9232183159561413
1.0,1.0,3.0,17993761232876995587,16,1,359,0.9020309446122106
1.0,1.0,3.0,17993761232876995587,16,2,251,0.8626093652111885
1.0,1.0,3.0,5429149073357083701,17,1,271,0.9014765459616839
1.0,1.0,3.0,5429149073357083701,17,2,327,0.8905188484223996
1.0,1.0,3.0,11302918583138302279,18,1,302,0.8973218388730005
1.0,1.0,3.0,11302918583138302279,18,2,258,0.9031452335396972
1.0,1.0,3.0,17186003316495650468,19,1,314,0.9322058845483989
1.0,1.0,3.0,17186003316495650468,19,2,269,0.9283827408310809
1.0,1.0,3.0,4622271904444702952,20,1,273,0.858734043923103
1.0,1.0,3.0,4622271904444702952,20,2,321,0.8531120167892409
1.0,1.0,3.0,10500946812341084376,21,1,314,0.9017602818028234
1.0,1.0,3.0,10500946812341084376,21,2,261,0.9061341846085103
1.0,1.0,3.0,16397256789391060681,22,1,294,0.8879972510831802
1.0,1.0,3.0,16397256789391060681,22,2,291,0.9166373306197816
1.0,1.0,3.0,3829865897698492543,23,1,298,0.8901611293683381
1.0,1.0,3.0,3829865897698492543,23,2,291,0.8949538554707283
1.0,1.0,3.0,9710421569627184518,24,1,285,0.9455966058255075
1.0,1.0,3.0,9710421569627184518,24,2,277,0.9351749867846906
1.0,1.0,3.0,15590084781711090477,25,1,294,0.9370951063497758
1.0,1.0,3.0,15590084781711090477,25,2,290,0.9097385711379353
1.0,1.0,3.0,3025075039215886380,26,1,306,0.926821656958379
1.0,1.0,3.0,3025075039215886380,26,2,262,0.883453419887823
1.0,1.0,3.0,8901956793970385506,27,1,275,0.9171296820568087
1.0,1.0,3.0,8901956793970385506,27,2,321,0.9263972833618406
1.0,1.0,3.0,14781854137606607339,28,1,262,0.9152365877332118
1.0,1.0,3.0,14781854137606607339,28,2,308,0.8610397198193716
1.0,1.0,3.0,2237962562484591779,29,1,301,0.8714969822213796
1.0,1.0,3.0,2237962562484591779,29,2,273,0.8312993671846824
1.0,1.0,3.0,8116411630263026118,30,1,292,0.8973297494690654
1.0,1.0,3.0,8116411630263026118,30,2,290,0.905083074802569
1.0,2.0,0.0,11938833178667900504,1,1,368,0.9015449745806354
1.0,2.0,0.0,11938833178667900504,1,2,384,0.89871697152335
1.0,2.0,0.0,17821598025008377302,2,1,379,0.8736028535976532
1.0,2.0,0.0,17821598025008377302,2,2,383,0.9137827471125948
1.0,2.0,0.0,5255128642171915203,3,1,407,0.9072693451278397
1.0,2.0,0.0,5255128642171915203,3,2,363,0.8986013385008519
1.0,2.0,0.0,11139783355727890663,4,1,379,0.8875265833933936
1.0,2.0,0.0,11139783355727890663,4,2,377,0.9209281631790748
1.0,2.0,0.0,17019443552744753426,5,1,377,0.901393212012421
1.0,2.0,0.0,17019443552744753426,5,2,389,0.8839150930660681
1.0,2.0,0.0,4457966599093297196,6,1,352,0.8731418937188435
1.0,2.0,0.0,4457966599093297196,6,2,410,0.8949230662206679
1.0,2.0,0.0,10336966148535348897,7,1,411,0.9209918598597175
1.0,2.0,0.0,10336966148535348897,7,2,349,0.8973526868114376
1.0,2.0,0.0,16224128238230092969,8,1,437,0.8790741043722756
1.0,2.0,0.0,16224128238230092969,8,2,329,0.8748055827290547
1.0,2.0,0.0,3655485977750481445,9,1,390,0.9237633321439255
1.0,2.0,0.0,3655485977750481445,9,2,373,0.8881655653197159
1.0,2.0,0.0,9536377307815963067,10,1,366,0.891088871146993
1.0,2.0,0.0,9536377307815963067,10,2,407,0.900193230753382
1.0,2.0,0.0,15425402766925460790,11,1,371,0.8845705538918522
1.0,2.0,0.0,15425402766925460790,11,2,381,0.8932337387030234
1.0,2.0,0.0,2860172170769342586,12,1,348,0.863193376578784
1.0,2.0,0.0,2860172170769342586,12,2,396,0.9084859317294166
1.0,2.0,0.0,8739786330031738087,13,1,377,0.9224292844005735
1.0,2.0,0.0,8739786330031738087,13,2,379,0.8947446649185028
1.0,2.0,0.0,14618172139384323833,14,1,509,0.9032133001568151
1.0,2.0,0.0,14618172139384323833,14,2,254,0.8406447130266812
1.0,2.0,0.0,2062068209150018444,15,1,360,0.8746829696904497
1.0,2.0,0.0,2062068209150018444,15,2,407,0.9116297183920976
1.0,2.0,0.0,7945754622328659804,16,1,308,0.8500569734441201
1.0,2.0,0.0,7945754622328659804,16,2,457,0.9302438604426716
1.0,2.0,0.0,13827886536518299534,17,1,492,0.9086439403619581
1.0,2.0,0.0,13827886536518299534,17,2,286,0.8990973516593471
1.0,2.0,0.0,1254911972589966496,18,1,467,0.9214674878691095
1.0,2.0,0.0,1254911972589966496,18,2,296,0.9068977058102182
1.0,2.0,0.0,7137996705947314685,19,1,418,0.9215305821263955
1.0,2.0,0.0,7137996705947314685,19,2,341,0.9077534637636867
1.0,2.0,0.0,13021009367605918785,20,1,402,0.9260791693814079
1.0,2.0,0.0,13021009367605918785,20,2,358,0.8995901269117853
1.0,2.0,0.0,452940201792748593,21,1,346,0.8967224132084469
1.0,2.0,0.0,452940201792748593,21,2,398,0.8660016090032369
1.0,2.0,0.0,6349250178842724898,22,1,329,0.896698508086336
1.0,2.0,0.0,6349250178842724898,22,2,415,0.9115266140777716
1.0,2.0,0.0,12228603360859708376,23,1,387,0.8743136307520092
1.0,2.0,0.0,12228603360859708376,23,2,373,0.8993921289324468
1.0,2.0,0.0,18109159032788400351,24,1,401,0.9119691372104108
1.0,2.0,0.0,18109159032788400351,24,2,362,0.918721025164197
1.0,2.0,0.0,5542078171162754694,25,1,731,0.8795195394822913
1.0,2.0,0.0,11423812502377102213,26,1,432,0.8863500985852045
1.0,2.0,0.0,11423812502377102213,26,2,307,0.8954418616343821
1.0,2.0,0.0,17300694257131601339,27,1,416,0.8875533003259723
1.0,2.0,0.0,17300694257131601339,27,2,340,0.9010829442330794
1.0,2.0,0.0,4733847527058271556,28,1,390,0.8722445799286521
1.0,2.0,0.0,4733847527058271556,28,2,358,0.8814928942996996
1.0,2.0,0.0,10636700025645807612,29,1,391,0.9339853681340531
1.0,2.0,0.0,10636700025645807612,29,2,380,0.8832268859083536
1.0,2.0,0.0,16515149093424241951,30,1,419,0.9265491144367337
1.0,2.0,0.0,16515149093424241951,30,2,335,0.8654708768405384
1.0,2.0,1.0,12214025893884493446,1,1,301,0.8896847984050754
1.0,2.0,1.0,12214025893884493446,1,2,303,0.8729248699027132
1.0,2.0,1.0,18096790740224970244,2,1,312,0.9031128824211253
1.0,2.0,1.0,18096790740224970244,2,2,328,0.8859635917003795
1.0,2.0,1.0,5530321357388508145,3,1,312,0.842111175077695
1.0,2.0,1.0,5530321357388508145,3,2,316,0.8876885891924873
1.0,2.0,1.0,11414976070944483605,4,1,312,0.8840818253051516
1.0,2.0,1.0,11414976070944483605,4,2,325,0.8656994952684222
1.0,2.0,1.0,17294636267961346368,5,1,337,0.8660419934819181
1.0,2.0,1.0,17294636267961346368,5,2,275,0.8791011742074616
1.0,2.0,1.0,4733159314309890138,6,1,328,0.8897340608784878
1.0,2.0,1.0,4733159314309890138,6,2,323,0.8643707455313266
1.0,2.0,1.0,10612158863751941839,7,1,292,0.8690630712158569
1.0,2.0,1.0,10612158863751941839,7,2,332,0.8701766554090226
1.0,2.0,1.0,16499320953446685911,8,1,317,0.9013389940393811
1.0,2.0,1.0,16499320953446685911,8,2,295,0.8832043705535194
1.0,2.0,1.0,3930678692967074387,9,1,345,0.8706034634809344
1.0,2.0,1.0,3930678692967074387,9,2,277,0.8593836902008609
1.0,2.0,1.0,9811570023032556009,10,1,356,0.8733498612160782
1.0,2.0,1.0,9811570023032556009,10,2,286,0.867164170320889
1.0,2.0,1.0,15700595482142053732,11,1,340,0.8761703837770124
1.0,2.0,1.0,15700595482142053732,11,2,296,0.8075737511346729
1.0,2.0,1.0,3135364885985935528,12,1,299,0.8688302792538579
1.0,2.0,1.0,3135364885985935528,12,2,314,0.8692316855130958
1.0,2.0,1.0,9014979045248331029,13,1,319,0.8470294043661698
1.0,2.0,1.0,9014979045248331029,13,2,308,0.8898884818201661
1.0,2.0,1.0,14893364854600916775,14,1,255,0.8053971673830728
1.0,2.0,1.0,14893364854600916775,14,2,383,0.9207475688930703
1.0,2.0,1.0,2337260924366611386,15,1,293,0.8825863772503094
1.0,2.0,1.0,2337260924366611386,15,2,335,0.8841764691753855
1.0,2.0,1.0,8220947337545252746,16,1,345,0.8652471360741358
1.0,2.0,1.0,8220947337545252746,16,2,284,0.835254284865729
1.0,2.0,1.0,14103079251734892476,17,1,359,0.8754012817360988
1.0,2.0,1.0,14103079251734892476,17,2,262,0.8633894759913363
1.0,2.0,1.0,1530104687806559438,18,1,301,0.8517061566595183
1.0,2.0,1.0,1530104687806559438,18,2,331,0.8919100836289411
1.0,2.0,1.0,7413189421163907627,19,1,279,0.8510123395607854
1.0,2.0,1.0,7413189421163907627,19,2,332,0.8649233455973099
1.0,2.0,1.0,13296202082822511727,20,1,321,0.8856683669919199
1.0,2.0,1.0,13296202082822511727,20,2,313,0.8983022995181899
1.0,2.0,1.0,728132917009341535,21,1,303,0.8920203433488467
1.0,2.0,1.0,728132917009341535,21,2,333,0.912906944877663
1.0,2.0,1.0,6624442894059317840,22,1,292,0.8327849548695098
1.0,2.0,1.0,6624442894059317840,22,2,344,0.8433667420237423
1.0,2.0,1.0,12503796076076301318,23,1,318,0.8536728259937191
1.0,2.0,1.0,12503796076076301318,23,2,312,0.8845249759184254
1.0,2.0,1.0,18384351748004993293,24,1,304,0.9085683433965389
1.0,2.0,1.0,18384351748004993293,24,2,339,0.8617671751826089
1.0,2.0,1.0,5817270886379347636,25,1,380,0.9155294707169682
1.0,2.0,1.0,5817270886379347636,25,2,254,0.8299150754591568
1.0,2.0,1.0,11699005217593695155,26,1,632,0.8439906930352047
1.0,2.0,1.0,17575886972348194281,27,1,335,0.9066517826450239
1.0,2.0,1.0,17575886972348194281,27,2,282,0.87304731990478
1.0,2.0,1.0,5009040242274864498,28,1,284,0.8467842716503015
1.0,2.0,1.0,5009040242274864498,28,2,327,0.8741741542529684
1.0,2.0,1.0,10911892740862400554,29,1,360,0.9141734709610735
1.0,2.0,1.0,10911892740862400554,29,2,268,0.8825671722935583
1.0,2.0,1.0,16790341808640834893,30,1,323,0.8496637533077741
1.0,2.0,1.0,16790341808640834893,30,2,306,0.8791669978959827
1.0,2.0,3.0,2144098023576787469,1,1,265,0.8546185845296791
1.0,2.0,3.0,2144098023576787469,1,2,295,0.842355584635128
1.0,2.0,3.0,8026862869917264267,2,1,347,0.8892254270310926
1.0,2.0,3.0,8026862869917264267,2,2,215,0.758740751382044
1.0,2.0,3.0,13907137560790353784,3,1,302,0.8752125687458263
1.0,2.0,3.0,13907137560790353784,3,2,285,0.8835645689749475
1.0,2.0,3.0,1345048200636777628,4,1,261,0.8393251372840186
1.0,2.0,3.0,1345048200636777628,4,2,284,0.8609261382475975
1.0,2.0,3.0,7224708397653640391,5,1,251,0.85582644860741
1.0,2.0,3.0,7224708397653640391,5,2,283,0.8410126662831164
1.0,2.0,3.0,13109975517711735777,6,1,302,0.8682964258985992
1.0,2.0,3.0,13109975517711735777,6,2,241,0.7620616513682095
1.0,2.0,3.0,542230993444235862,7,1,273,0.8751444811806695
1.0,2.0,3.0,542230993444235862,7,2,287,0.8356477227828987
1.0,2.0,3.0,6429393083138979934,8,1,292,0.8533274611992528
1.0,2.0,3.0,6429393083138979934,8,2,271,0.8778070236180839
1.0,2.0,3.0,12307494896368920026,9,1,292,0.8256750032970209
1.0,2.0,3.0,12307494896368920026,9,2,247,0.8368381307896027
1.0,2.0,3.0,18188386226434401648,10,1,275,0.85254088186427
1.0,2.0,3.0,18188386226434401648,10,2,297,0.8855185263721939
1.0,2.0,3.0,5630667611834347755,11,1,323,0.8717095108314775
1.0,2.0,3.0,5630667611834347755,11,2,249,0.8636618067273137
1.0,2.0,3.0,11512181089387781167,12,1,260,0.8637965502477912
1.0,2.0,3.0,11512181089387781167,12,2,311,0.8887572304985834
1.0,2.0,3.0,17391795248650176668,13,1,269,0.8736885161081961
1.0,2.0,3.0,17391795248650176668,13,2,285,0.8681269828561997
1.0,2.0,3.0,4823436984293210798,14,1,251,0.8518991150988833
1.0,2.0,3.0,4823436984293210798,14,2,318,0.83907824309946
1.0,2.0,3.0,10714077127768457025,15,1,285,0.8609624906165628
1.0,2.0,3.0,10714077127768457025,15,2,271,0.8454069120000928
1.0,2.0,3.0,16597763540947098385,16,1,251,0.8143238433786124
