beta,alpha,tau,seed,rep,N_obs,n_communities,Q,Q_norm,rwc,rwc_norm,spectral_gap,ei,bimodality_coeff,hartigan_dip,valley_peak_ratio
0.5,0.5,0.0,17983544278262629639,3,894,4,0.08964726659214134,6.862133814420092,0.00725483631741472,3.9634070210962453,0.5894367552831941,-0.36080521018354056,0.41034404684150105,0.007606082971487705,0.9855804715449024
0.5,0.5,0.0,5421454918109053483,4,880,7,0.09270114268854848,15.015248009225402,0.013201404375693004,4.2203057634434815,0.5855983281754805,-0.17917256567563317,0.3669100330004317,0.008522408522755508,1.0
0.5,0.5,0.0,11301115115125916246,5,877,4,0.09710564679563893,17.4328783204466,0.01535392863861465,3.559414178305983,0.5867271592041206,-0.34598936893009874,0.3554916672306963,0.008401268905871456,1.0
0.5,0.5,0.0,17186382235184011632,6,890,5,0.10600432617073169,12.59197955835715,0.005893874470586008,-0.4608208127386202,0.5848990242590955,-0.16703751415075926,0.3562587832109983,0.008073279188879475,1.0
0.5,0.5,0.0,4618637710916511717,7,895,2,0.09161945095775303,14.027074635689074,0.01456198827289057,2.194967593095777,0.5842939237426208,-0.19731815701255165,0.368333712079869,0.009198631495235584,0.9432327269179437
0.5,0.5,0.0,10505799800611255789,8,893,5,0.09608146099576284,8.057718334665191,0.01582321422220273,2.2202604175469443,0.5960967847815142,-0.243937575030012,0.3499996204408493,0.007331354624443526,1.0
0.5,0.5,0.0,16383901613841195881,9,882,4,0.0927433022301562,10.424854621555998,0.002944453462630392,-1.0403802206677477,0.5968432073128745,-0.2925175558963597,0.34909490035003904,0.008845627676195213,1.0
0.5,0.5,0.0,3818048870197125887,10,902,2,0.09917673020147999,12.251584146059175,0.017934198837805088,6.220866319592637,0.5769342145903783,-0.22003308768235824,0.3811502877065016,0.014507275330636237,0.9092701294576119
0.5,0.5,0.0,9707074329306623610,11,895,3,0.1002998653396448,6.926812090219836,0.014453906575104591,0.9000689525939222,0.5906249702853424,-0.2793509634136828,0.3510988246974041,0.00922587052928229,1.0
0.5,0.5,0.0,15588587806860057022,12,880,2,0.08412927224357081,15.528845278706736,0.01577749130253664,4.992154749103567,0.5853033199963376,-0.1907939425420546,0.3626126879991744,0.0068279101995646395,1.0
0.5,0.5,0.0,3021457892412900907,13,878,4,0.09997509223030504,6.95881145251852,0.017218210717055038,0.2734547199371381,0.588685934059619,-0.20929868503443957,0.41716915499972734,0.011877258146861684,0.9253661945523223
0.5,0.5,0.0,8899843701765486653,14,880,5,0.09785679810784934,9.91533016582897,0.013642076827930588,4.716667834272684,0.5761190498219022,-0.1834893942289318,0.3520065458031121,0.011527618866545098,0.9850751497670819
0.5,0.5,0.0,14790483845240732880,15,888,3,0.08417321200791833,9.883130930569466,0.0040125230771343445,5.641418055239436,0.58744375208551,-0.23756817452678858,0.3375137278730266,0.013847695520065074,0.9101843350435899
0.5,0.5,0.0,2227426184709822624,16,892,2,0.10611391334981446,8.3383189505753,0.01518055095327736,3.0966119129668694,0.5786592444044317,-0.22893584618313345,0.3904203719828205,0.010170401430243245,0.9765780022570505
0.5,0.5,0.0,8109558098899462354,17,892,5,0.10051940020931602,11.986502978074377,0.017812167584395966,-0.7234553133486877,0.5745355952542006,-0.2238360981576332,0.3631177594863523,0.008332343897798753,1.0
0.5,0.5,0.0,13983327608680680932,18,880,3,0.09468641991448146,12.837139117349226,0.008033853470503671,0.20220523708981175,0.5846960896556237,-0.22312542130933027,0.3374243147907484,0.009052428671703753,1.0
0.5,0.5,0.0,1419668268328477505,19,879,3,0.09001494653148712,13.168522804934609,0.016286883052096912,5.12079271746721,0.5743161729738785,-0.27168904816287953,0.3532433921905043,0.010530006376390611,0.9126880658850456
0.5,0.5,0.0,7302680929987081605,20,884,5,0.10397722390872555,9.848242849523363,0.018908775975414627,-0.4836646318372505,0.5763199839868395,-0.23010935507554386,0.392545058155929,0.00987398716030617,1.0
0.5,0.5,0.0,13181355837883463029,21,895,4,0.10048487310845333,11.998625923448108,0.003320663974988397,2.9230097636565793,0.5851108458429326,-0.3319708479543439,0.33863445879512105,0.008816199051890204,1.0
0.5,0.5,0.0,630921741223887718,22,878,4,0.10381733427634793,15.50128993735962,0.005972839476601793,5.4903391889288455,0.5740132132396074,-0.36423314103839266,0.36731262455771174,0.009520720120359132,1.0
